service_id,store_id,service_group,merchant_name,merchant_address,store_name,store_address,store_longitude,store_latitude
7241075282237721387,1957593477653330339,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 18 Cộng Hòa,"18 Cộng Hòa, Phường 4, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.660831",10.800914
7241075282237721387,670467957871109488,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 44 Cửu Long,"44 Cửu Long, Phường 15, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.662354",10.781507
7241075282237721387,6767902743310557062,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 70 Đồng Nai,"70 Đồng Nai, Phường 11, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.662597",10.779216
7241075282237721387,6128361870043332247,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 9 Nguyễn Kim,"9 Nguyễn Kim, Phường 12, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.662960",10.756905
7241075282237721387,7185521623763217098,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 1 Đường Số 1 Garden Hill,"1 Đường Số 1 Garden Hill, Phường 16, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.664720",10.845047
7241075282237721387,1572425749760041401,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 75 Thành Thái,"75 Thành Thái, Phường 14, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.664815",10.773220
7241075282237721387,6516836268439063249,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 555 Sư Vạn Hạnh,"555 Sư Vạn Hạnh, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.667071",10.775948
7241075282237721387,8415736501440791966,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 41 Yên Thế,"41 Yên Thế, Phường 2, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.668298",10.812698
7241075282237721387,831946304944927236,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 704 Sư Vạn Hạnh,"704 Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.669891",10.771428
7241075282237721387,3614272885090994130,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 178A Nguyễn Chí Thanh,"178A Nguyễn Chí Thanh, Phường 3, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.671088",10.760568
7241075282237721387,2643948745113580213,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 124 Phổ Quang,"124 Phổ Quang, Phường 9, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.671712",10.808502
7241075282237721387,7057882804406514900,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 218 Hòa Hảo,"218 Hòa Hảo, Phường 3, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.671797",10.762706
7241075282237721387,5755255415397563374,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 220 Nguyễn Trọng Tuyển,"220 Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.673739",10.797798
7241075282237721387,8454973424808069973,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 20-22 Sư Vạn Hạnh,"20-22 Sư Vạn Hạnh, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.673817",10.758082
7241075282237721387,4941496601624687413,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 42 Đường 643 Tạ Quang Bửu,"42 Đường 643 Tạ Quang Bửu, Phường 8, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.676501",10.738414
7241075282237721387,5252875873464074914,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 91 Đường Số 204 Cao Lỗ,"91 Đường Số 204 Cao Lỗ, Phường 4, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.677254",10.736987
7241075282237721387,6887086342287540617,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 371 Nguyễn Kiệm,"371 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.677839",10.816245
7241075282237721387,7488758999241642688,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 374 Lê Văn Sỹ,"374 Lê Văn Sỹ, Phường 14, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.678093",10.787829
7241075282237721387,358231014670834804,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 279 Trần Bình Trọng,"279 Trần Bình Trọng, Phường 4, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.679443",10.761240
7241075282237721387,6423548506403559240,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 184 Lê Đức Thọ,"184 Lê Đức Thọ, Phường 6, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.681071",10.836619
7241075282237721387,6284697305398458413,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 290C An Dương Vương,"290C An Dương Vương, Phường 4, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.681407",10.760543
7241075282237721387,816879216657496047,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 45 Cao Thắng,"45 Cao Thắng, Phường 3, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.681909",10.769974
7241075282237721387,879169676616840384,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 67 Lê Đức Thọ,"67 Lê Đức Thọ, Phường 7, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.682418",10.832045
7241075282237721387,7459468174866239563,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 217 Nguyễn Văn Cừ,"217 Nguyễn Văn Cừ, Phường 4, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.682953",10.762037
7241075282237721387,5560050981937082146,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 17 Cao Thắng,"17 Cao Thắng, Phường 2, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.683241",10.768980
7241075282237721387,6548966503291920184,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 277 Âu Dương Lân,"277 Âu Dương Lân, Phường 2, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.684632",10.743074
7241075282237721387,6950640848267536401,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 29 Lê Lợi,"29 Lê Lợi, Phường 4, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.685824",10.820644
7241075282237721387,6434625537297355189,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 172 Nguyễn Thị Tần,"172 Nguyễn Thị Tần, Phường 15, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.686477",10.745488
7241075282237721387,4300236570024859871,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K số 1 Nguyễn Thông,"1 Nguyễn Thông, Phường 9, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.686796",10.776178
7241075282237721387,7111978204949978653,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 49 Nguyễn Văn Bảo,"49 Nguyễn Văn Bảo, Phường 4, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.686875",10.821615
7241075282237721387,5374985025112223821,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 257A Nguyễn Trãi,"257A Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.687663",10.764562
7241075282237721387,7734694962855699299,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 27Bis Tôn Thất Tùng,"27Bis Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.687724",10.770575
7241075282237721387,6323293228278037942,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 4B Hồ Xuân Hương,"4B Hồ Xuân Hương, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.687871",10.776616
7241075282237721387,2288394583760989472,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K A67 Nguyễn Trãi,"A67 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.687890",10.766255
7241075282237721387,4627865206414178052,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 58-60 Hoa Cúc,"58-60 Hoa Cúc, Phường 7, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.689097",10.798501
7241075282237721387,2995750319576952346,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 148 Lê Thị Riêng,"148 Lê Thị Riêng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.689625",10.770790
7241075282237721387,7655890325254927186,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle k 31 Bà Huyện Thanh Quan,"31 Bà Huyện Thanh Quan, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.689819",10.775415
7241075282237721387,2856843431443928471,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 327 Phạm Ngũ Lão,"327 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.690396",10.767483
7241075282237721387,948274327309222261,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 32 Bùi Thị Xuân,"32 Bùi Thị Xuân, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.690494",10.771992
7241075282237721387,1470947382554855746,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 244 Bùi Viện,"244 Bùi Viện, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.690759",10.765899
7241075282237721387,4817313728724060027,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 293 Phạm Ngũ Lão,"293 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.691110",10.767807
7241075282237721387,404546652926233477,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 15 Đỗ Quang Đẩu,"15 Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.691215",10.766383
7241075282237721387,7456287421189199193,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 11 Nguyễn Văn Tráng,"11 Nguyễn Văn Tráng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.692432",10.769905
7241075282237721387,5136712215275742901,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 140 Bùi Viện,"140 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.692524",10.766886
7241075282237721387,206181511787369528,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 22L Vũ Huy Tấn,"22L Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.692570",10.796074
7241075282237721387,1367689737787018223,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 12C Phan Đăng Lưu,"12C Phan Đăng Lưu, Phường 7, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.692939",10.802999
7241075282237721387,2952893009888844604,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 81 Bùi Viện,"81 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693050",10.766950
7241075282237721387,5437107064648531128,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 201 Phạm Ngũ Lão,"201 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693235",10.768594
7241075282237721387,7637913944916415599,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 250 Đề Thám,"250 Đề Thám, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693409",10.768360
7241075282237721387,7684379689467576038,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 43 Phạm Ngọc Thạch,"43 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693426",10.784840
7241075282237721387,5153311434518392276,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K RMIT,"Trường RMIT, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693555",10.729348
7241075282237721387,6523802575622213505,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 50 Bùi Viện,"50 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.693814",10.767458
7241075282237721387,3511701742976704708,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 238 Lý Tự Trọng,"238 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.694332",10.772196
7241075282237721387,9195809835814820357,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 62 Nguyễn Khoái,"62 Nguyễn Khoái, Phường 2, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.694561",10.754840
7241075282237721387,4450506740131008609,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle k 190B Phan Văn Trị,"190B Phan Văn Trị, Phường 12, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.694613",10.819198
7241075282237721387,1168072598760325424,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 28/8 Bùi Viện,"28/8 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.694636",10.768162
7241075282237721387,5035455785971761122,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 243 Lý Tự Trọng,"243 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.695151",10.772416
7241075282237721387,4698599859854576342,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle k 273 Lê Thánh Tôn,"273 Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.695649",10.771821
7241075282237721387,6145382505470132811,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 65C Nguyễn Thái Học,"65C Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.696171",10.766362
7241075282237721387,8532022846836404905,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 173 Lý Tự Trọng,"173 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.696350",10.773258
7241075282237721387,6781050519926132237,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 40 Thủ Khoa Huân,"40 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.696884",10.774327
7241075282237721387,9203817354237048492,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 146B Lê Thánh Tôn,"146B Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.697963",10.773605
7241075282237721387,4439499000530218047,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 48 Đinh Tiên Hoàng,"48 Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.698449",10.789541
7241075282237721387,3785213779161126614,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K A24 Đường Số 4,"A24 Đường Số 4, Phường Bình Thuận, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.699099",10.744954
7241075282237721387,28223830070416276,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 315B Bùi Hữu Nghĩa,"315B Bùi Hữu Nghĩa, Phường 1, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.699373",10.799870
7241075282237721387,6230227535429505447,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 71 Nguyễn Thái Bình,"71 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.700052",10.769474
7241075282237721387,9194572050345283315,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle k 95 Lê Thánh Tôn,"95 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.700121",10.775267
7241075282237721387,7716237022330645479,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K B28 Tân Phong Residence,"B28 Tân Phong Residence, Phường Bình Thuận, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.700343",10.733944
7241075282237721387,4605462789118731722,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 162 Nguyễn Công Trứ,"162 Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.701546",10.768855
7241075282237721387,2754757404745217266,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 45 Lý Tự Trọng,"45 Lý Tự Trọng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.701915",10.778809
7241075282237721387,5056043721279312036,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 54 Tôn Thất Thiệp,"54 Tôn Thất Thiệp, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.702110",10.773591
7241075282237721387,4740859931368891977,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 129F-95I Bến Vân Đồn,"129F - 95I Bến Vân Đồn, Phường 6, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.702166",10.761593
7241075282237721387,1833332814860668628,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 40 Huỳnh Thúc Kháng,"40 Huỳnh Thúc Kháng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.702353",10.772690
7241075282237721387,8593698027437494358,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 16-18 Vĩnh Hội,"16-18 Vĩnh Hội, Phường 4, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.702585",10.755989
7241075282237721387,8126477362844640768,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 82 Nguyễn Huệ,"82 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.702936",10.775244
7241075282237721387,4693335800496324146,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 380/16/16 Lê Văn Lương,"380/16/16 Lê Văn Lương, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.703089",10.739724
7241075282237721387,2859473622136631163,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 74A1 Hai Bà Trưng,"74A1 Hai Bà Trưng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.703496",10.778198
7241075282237721387,8347415407982900060,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 69 Hồ Tùng Mậu,"69 Hồ Từng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.703863",10.771828
7241075282237721387,6531790992518096814,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K số 9 Công Trường Lam Sơn,"9 Công Trường Lam Sơn, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.703931",10.777061
7241075282237721387,2834180037858278650,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 59 Đông Du,"59 Đông Du, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.704081",10.775488
7241075282237721387,509775733113724403,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 459/8A Nguyễn Thị Thập,"459/8A Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.704121",10.739947
7241075282237721387,2286100706331009574,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle  K 64 Đông Du,"64 Đông Du, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.704590",10.776226
7241075282237721387,5507996656113896890,cvs,Circle K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Circle K 22 Nguyễn Trường Tộ,"22 Nguyễn Trường Tộ, Phường 12, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM"," 106.70460",10.765839
